datetime,chamber,campaign,leaf,light,Month,temp,leaflight,id,licor,Obs,FTime,O2,EBal.,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R.W.m2.,Tl.Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci.Ca,RHsfc,C2sfc,xsi,DELTA,CO2Rdry,CO2Sdry,gm_bar,delta_i,delta_gm,delta_e,delta_f
2014-02-25 09:07:00,ch07,4,sun,high,Feb,ambient,sun-high,4-ch07-sun-high,H4,25,2848,21,0,12.92104578,0.104714828,185.5088946,0.900781062,0.88383115,22.28990046,6,1.420000017,1,2.840000033,19.34046364,22.28990046,17.84377734,419.9076233,393.2804565,16.15326182,17.92762756,72.68125915,80.66498057,299.1374715,1299.58016,672.4804688,101.3494695,-2.148556471,0.235830307,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.498562452,0.000900781,295.4399005,292.4904636,207.9328209,1.616175811,2.700786694,26.64825684,8.720629279,20.81518205,2.467724838,0.100991126,1.816955544,0.650769295,0.063443766,18.80122812,0.47169621,67.71926258,387.1384102,14.96314782,11.3542773,426.8018656,400.4597498,0.232438326,15.44462605,3.217788167,0.127047338,1.521812956
2014-04-21 14:17:00,ch07,6,shade,high,Apr,ambient,shade-high,6-ch07-shade-high,H3,335,19758.4,21,0,18.85135608,0.274149424,246.0447221,3.274663633,1.295548518,24.99934692,6,1.420000017,1,2.840000033,24.04784241,24.99934692,23.49831963,419.7853577,371.5502014,10.8470932,18.57182732,36.63530884,62.72506332,249.627774,1549.18147,921.1820679,101.4442612,-2.886665821,-0.183521986,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.41604629,0.003274664,298.1493469,297.1978424,247.8690296,1.09753057,3.179553817,31.34286534,12.77103802,24.52359466,3.09047867,0.250014839,1.884005298,1.206473372,0.158262071,24.95982501,0.662211337,61.88963828,362.5891696,8.5290272,12.90253767,424.3887419,378.5811451,0.227567959,19.14980777,4.855625959,0.130541273,1.532330788
2014-04-21 14:19:00,ch07,6,shade,high,Apr,ambient,shade-high,6-ch07-shade-high,H3,343,19881.3,21,0,18.93024573,0.2792587,247.4753374,3.299075113,1.283280105,24.97234001,6,1.420000017,1,2.840000033,24.0353302,24.97234001,23.49817619,419.8558228,371.4098145,10.86246338,18.64429741,36.71094437,63.01055145,249.6249207,1549.056152,511.5988891,101.4336121,-2.886665821,-0.183521986,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.416041534,0.003299075,298.12234,297.1853302,247.8489788,1.086555896,3.174438491,31.29572502,12.65142761,24.50383511,3.086827063,0.254257218,1.891158386,1.195668677,0.16098255,25.10231626,0.666313412,62.25118521,362.4112823,8.49993426,13.03941032,424.4665754,378.466048,0.230736666,19.22902812,4.808286517,0.130866984,1.531767716
2014-04-21 13:49:00,ch07,6,shade,low,Apr,ambient,shade-low,6-ch07-shade-low,H3,275,18086.5,21,0,11.4436849,0.197606197,285.0101598,2.469916033,1.323476338,24.68452835,6,1.420000017,1,2.840000033,25.78385505,24.68452835,26.194487,420.1753723,390.3502075,11.88074074,17.71261673,36.181884,53.94154282,249.6110108,299.5846436,199.6065155,101.4477524,-4.162575245,-0.388884306,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.416018351,0.002469916,297.8345284,298.9338551,47.9335419,-0.57369344,3.120381471,30.75850689,13.04589016,25.2341917,3.224384724,0.184750452,1.796905133,1.42747959,0.116559089,28.91363987,0.730139965,59.36105606,384.9104278,14.94111946,17.60195485,425.2273887,397.3890067,0.211884557,21.49966113,3.140073067,0.249373547,1.531663313
2014-04-21 13:51:00,ch07,6,shade,low,Apr,ambient,shade-low,6-ch07-shade-low,H3,283,18210.5,21,0,11.39224272,0.195098033,284.3017,2.516041231,1.364249811,24.85237198,6,1.420000017,1,2.840000033,26.22875595,24.85237198,26.83156166,420.3466736,390.6001343,11.67837772,17.6197731,34.64138489,52.26501465,249.6090363,299.653009,206.5982819,101.4519806,-4.162575245,-0.388884306,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.41601506,0.002516041,298.002372,299.378756,47.94448037,-0.559385438,3.151810694,31.06702016,13.44724706,25.54056396,3.283616693,0.182556696,1.787560883,1.49605581,0.115162097,28.84297069,0.727858789,58.4876566,385.1848077,14.91431091,16.88913829,425.313647,397.6058593,0.178599175,21.46416728,3.70889231,0.249777938,1.532057859
2014-04-21 13:53:00,ch07,6,shade,low,Apr,ambient,shade-low,6-ch07-shade-low,H3,290,18319,21,0,11.43936663,0.193511851,282.9876088,2.548842058,1.392541424,24.96043434,6,1.420000017,1,2.840000033,26.30779457,24.96043434,26.82475586,420.4890564,390.6012268,11.52244606,17.54121475,34.02045136,51.79103928,249.6323242,299.5549927,311.3078827,101.4550888,-4.162575245,-0.388884306,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.416053874,0.002548842,298.1104343,299.4577946,47.92879776,-0.580403311,3.172186922,31.26690788,13.72569313,25.63411445,3.301891742,0.181167453,1.779645498,1.522246245,0.114277586,28.71053291,0.724492343,57.8739433,385.1634998,14.90554295,15.9479522,425.3905966,397.5751784,0.150047775,21.38908055,4.433464883,0.247510183,1.532245536
2014-04-21 13:55:00,ch07,6,shade,low,Apr,ambient,shade-low,6-ch07-shade-low,H3,298,18443,21,0,11.47711272,0.193230403,282.3619935,2.590364813,1.417052509,25.0638588,6,1.420000017,1,2.840000033,26.36356048,25.0638588,26.82459145,420.5901123,390.5694214,11.37512302,17.49292679,33.47523804,51.47893219,249.6044464,299.4022034,609.6244507,101.4554886,-4.162575245,-0.388884306,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.416007411,0.002590365,298.2138588,299.5135605,47.90435147,-0.608650856,3.191805941,31.46016015,13.96723336,25.71370964,3.317518517,0.180920756,1.774753432,1.542765085,0.114120534,28.64717406,0.72294955,57.38881764,385.1137517,14.92419715,16.30948836,425.4294243,397.5232668,0.162898237,21.35561892,4.098011521,0.24615295,1.532488974
2014-03-19 13:37:00,ch07,5,shade,low,Mar,ambient,shade-low,5-ch07-shade-low,H4,287,18830.5,21,0,8.47832318,0.104066379,253.5657287,1.800594809,1.775102383,28.11477852,6,1.420000017,1,2.840000033,28.18403129,28.11477852,27.92940064,419.3364075,397.300647,15.84176865,20.0708725,42.0847229,53.31962662,250.3303833,350.8290649,1006.833032,101.8990997,-2.017657757,0.276282012,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.417217305,0.001800595,301.2647785,301.3340313,56.13264914,-0.264918731,3.820306222,37.49106938,17.42019688,28.14940491,3.828017946,0.10038784,2.045203838,1.782814108,0.063062839,25.83811952,0.638221196,53.84925667,393.2704582,19.8597832,13.62517685,426.0863692,405.4381443,0.09717718,19.79383087,5.085181182,0.2322055,1.54626614
2014-03-19 13:05:00,ch07,5,sun,high,Mar,ambient,sun-high,5-ch07-sun-high,H4,241,16905,21,0,10.52536382,0.09471704,201.8667494,1.671591514,1.801368993,29.05523872,6,1.420000017,1,2.840000033,26.58958816,29.05523872,25.03193817,420.1891296,393.3870666,17.99589157,21.91438523,52.49300461,63.9229599,250.3451477,1424.692407,1375.36106,101.9096283,-1.551501751,0.306969345,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.417241913,0.001671592,302.2052387,299.7395882,227.9507801,1.475784808,4.034655872,39.59052599,17.67614077,27.82241344,3.755766819,0.091660068,2.233286879,1.52247994,0.057554567,20.57216577,0.513150212,55.42285559,388.3838128,16.21888535,10.76174042,427.8893805,402.2010555,0.130158484,16.64389716,4.720598432,0.144007385,1.543929154
2014-04-21 13:23:00,ch07,6,sun,high,Apr,ambient,sun-high,6-ch07-sun-high,H3,254,16530.7,21,0,9.516104906,0.059602071,131.1837676,0.939011893,1.593253637,24.97163315,6,1.420000017,1,2.840000033,23.08899536,24.97163315,22.12689896,419.608728,398.0215759,13.57020493,15.58789101,48.55126266,55.77009277,274.8816162,1549.158984,1242.236621,101.4282043,-3.317360401,-0.013510466,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.458136027,0.000939012,298.1216331,296.2389954,247.865432,2.193720625,3.174305428,31.29608177,15.70819076,24.03031425,3.000433265,0.058376929,1.581051792,1.419381473,0.036593709,13.30573401,0.329589519,49.65948768,393.4980754,19.28404325,8.369293932,425.3812386,404.3241365,0.178160909,12.34927665,3.107410275,0.111763364,1.540648193
2014-04-21 13:25:00,ch07,6,sun,high,Apr,ambient,sun-high,6-ch07-sun-high,H3,262,16653.6,21,0,9.660500036,0.060635119,131.3024855,0.961635114,1.604422783,25.02762947,6,1.420000017,1,2.840000033,23.11630516,25.02762947,22.12507324,419.633606,397.7119141,13.51523247,15.58157654,48.27736664,55.65848999,274.8771668,1549.045142,672.9692261,101.4336624,-3.317360401,-0.013510466,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.458128611,0.000961635,298.1776295,296.2663052,247.8472171,2.177567139,3.184919156,31.39903535,15.81745882,24.07196732,3.007946512,0.059367583,1.580496373,1.427450139,0.037216575,13.31849182,0.330144636,49.49096934,393.119775,18.92640966,8.504627419,425.3827528,404.0069798,0.187673744,12.35761981,2.995767512,0.110365398,1.540835364
2014-02-25 09:35:00,ch07,4,shade,low,Feb,ambient,shade-low,4-ch07-shade-low,H4,46,4534.5,21,0,11.0079426,0.113605323,229.4908335,1.101603432,1.002338505,20.91600036,6,1.420000017,1,2.840000033,19.97913869,20.91600036,19.17741966,419.8281352,394.8488769,12.23707199,14.60668691,52.93265787,63.18266805,274.8578796,350.4972127,66.5331192,101.3740209,-2.212429762,0.217346191,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.458096466,0.001101603,294.0660004,293.1291387,56.07955278,-0.032381932,2.483077087,24.49421528,9.887528365,20.44756953,2.412447077,0.109235582,1.480738582,0.931708496,0.068651831,23.26440886,0.581211796,60.41188256,389.6162282,17.16482775,14.02640193,425.0292487,400.7018027,0.195077956,18.09917078,3.264816021,0.192450739,1.524869824
2014-01-29 09:45:00,ch07,3,shade,high,Jan,ambient,shade-high,3-ch07-shade-high,H2,9,3656,21,0,22.04365531,0.296274638,237.2453327,3.53859157,1.305233215,23.65229225,6,1.420000017,1,2.840000033,20.86725807,23.65229225,18.99160194,420.0142517,373.2780762,9.113778114,16.07823181,37.27011871,65.75074005,299.9543762,1500.528198,4.860262394,101.239624,1.309096575,0.250663698,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.49992396,0.003538592,296.8022923,294.0172581,240.0845064,0.630151478,2.932987359,28.97074527,12.89251346,22.25977516,2.69583883,0.268286445,1.627754144,1.068084687,0.169987396,24.01862828,0.635572641,58.7735163,362.7995782,8.716501348,10.12332476,423.8773761,379.3778004,0.194473027,18.61081328,6.663288543,0.113919016,1.53163103
2014-04-21 14:11:00,ch07,6,shade,high,Apr,ambient,shade-high,6-ch07-shade-high,H3,312,19405.2,21,0,18.70466098,0.256068423,239.5540102,3.12617633,1.316714393,24.90587845,6,1.420000017,1,2.840000033,23.90534783,24.90587845,23.25798988,419.6376526,371.8840332,10.81299305,18.19050178,36.83108444,61.96026001,249.6216217,1551.011865,985.2654053,101.435733,-2.886665821,-0.183521986,0.866666675,-0.219565243,2.737391472,1,0,0.159999996,111115,0.416036036,0.003126176,298.0558784,297.0553478,248.1618929,1.172286098,3.161881273,31.17127708,12.98077529,24.40561314,3.068730695,0.234889437,1.84516688,1.223563815,0.148572321,24.29933806,0.644160417,60.8342643,362.9927332,8.591584781,12.64660109,424.2247924,378.7741246,0.230501694,18.77315969,4.758659982,0.127494248,1.533405414
2014-04-21 14:13:00,ch07,6,shade,high,Apr,ambient,shade-high,6-ch07-shade-high,H3,320,19528.1,21,0,18.69129339,0.262680688,242.8355234,3.161689787,1.301038389,24.86592789,6,1.420000017,1,2.840000033,23.96700859,24.86592789,23.47684517,419.8445496,372.0924316,10.80868416,18.26897888,36.68403625,62.00358887,249.6358338,1549.870874,981.4138916,101.4460327,-2.886665821,-0.183521986,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.416059723,0.00316169,298.0159279,297.1170086,247.9793343,1.16528552,3.154353838,31.09390996,12.82493108,24.41646824,3.070730813,0.240441318,1.853315449,1.217415364,0.152127261,24.63470056,0.65262157,61.29076125,363.2074859,8.605619325,12.19567776,424.4321021,379.0166794,0.207744801,18.95791991,5.272121356,0.129570414,1.532250485
2014-04-21 14:15:00,ch07,6,shade,high,Apr,ambient,shade-high,6-ch07-shade-high,H3,328,19650.9,21,0,18.78722825,0.268628855,244.4260135,3.230001111,1.301964321,24.96797142,6,1.420000017,1,2.840000033,24.03463745,24.96797142,23.49972649,419.8433533,371.7984619,10.82917748,18.44979324,36.60423508,62.36302795,249.6182678,1549.121777,948.1344116,101.4454346,-2.886665821,-0.183521986,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.416030446,0.003230001,298.1179714,297.1846375,247.8594788,1.123274717,3.173611614,31.28392743,12.83413419,24.50130443,3.086359602,0.245415165,1.871647293,1.214712309,0.155313818,24.79590315,0.65741553,61.56458726,362.8679134,8.570954544,13.05825221,424.439686,378.7870038,0.236620349,19.0530629,4.653244562,0.129942256,1.532279766
2013-10-24 13:52:00,ch07,1,sun,high,Oct,ambient,sun-high,1-ch07-sun-high,H4,46,16567,21,0,13.23954631,0.102305142,149.5905614,1.999588501,1.998885733,24.92017746,6,1.420000017,1,2.840000033,20.41934204,24.92017746,18.64560318,399.3981018,371.4351501,7.602671146,11.55541325,31.8466053,48.40413284,300.0169067,1398.562378,3.632982731,100.8783798,1.384628296,0.211578995,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500028178,0.001999589,298.0701775,293.569342,223.7699755,1.011583581,3.1645771,31.3702213,19.81480806,22.66975975,2.763851182,0.098747951,1.165691366,1.598159816,0.062027498,15.09045347,0.402736686,37.694615,365.1417039,14.27605237,7.553543675,402.4578565,375.7774134,0.159235523,13.98937701,5.184695727,0.091253273,1.629335225
2014-04-21 13:19:00,ch07,6,sun,high,Apr,ambient,sun-high,6-ch07-sun-high,H3,238,16284.5,21,0,9.593959378,0.05751165,119.8132683,0.899594243,1.580990245,24.91474304,6,1.420000017,1,2.840000033,22.76288109,24.91474304,21.47641449,419.6731079,397.9503235,13.66812019,15.60108948,49.88257218,56.93701248,274.8805786,1549.669385,1262.901562,101.4395187,-3.317360401,-0.013510466,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.458134298,0.000899594,298.0647431,295.9128811,247.947096,2.179933015,3.163557238,31.18663593,15.58554646,23.83881206,2.966099704,0.056370092,1.582566993,1.383532711,0.035332121,12.153803,0.301075171,49.8436395,393.3898147,19.04095575,8.78313167,425.4887391,404.2571759,0.259585254,11.66048167,2.149413007,0.097220258,1.54010096
2014-01-29 10:07:00,ch07,3,sun,high,Jan,ambient,sun-high,3-ch07-sun-high,H2,15,4988.5,21,0,11.75281791,0.076029462,137.6330009,0.883089442,1.179570005,23.36608887,6,1.420000017,1,2.840000033,19.70202065,23.36608887,17.69067574,419.9134521,395.7037659,15.09358978,16.83041382,66.30632782,73.93622589,299.9359741,1499.216553,3.77047205,101.2001038,0.852034807,0.222545564,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.49989329,0.000883089,296.5160889,292.8520206,239.8746431,1.905962269,2.88280963,28.48623196,11.65581814,21.53405476,2.579034221,0.07404715,1.703239625,0.875794596,0.046453576,13.92847397,0.347818274,59.22558207,390.1170391,18.54211123,6.613756945,426.3485827,402.477631,0.140487251,12.65272666,4.856221428,0.103304943,1.529211504
2014-01-29 10:10:00,ch07,3,sun,high,Jan,ambient,sun-high,3-ch07-sun-high,H2,17,5149.5,21,0,12.59719779,0.082638718,139.5066439,0.843926212,1.039809125,22.76327515,6,1.420000017,1,2.840000033,19.18735504,22.76327515,17.16956329,419.815094,393.9494629,15.5320034,17.19124413,70.45186615,77.97803497,299.9268494,1499.224487,3.769203901,101.2005844,0.852034807,0.222545564,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499878082,0.000843926,295.9132751,292.337355,239.8759126,1.942261406,2.779573077,27.46597852,10.27473439,20.97531509,2.492148134,0.080302077,1.739763952,0.752384182,0.050393627,14.1181539,0.354123199,62.81859225,387.9613584,17.68867654,7.717530919,426.4385388,400.8404082,0.183589849,12.73931289,3.979897487,0.098388935,1.526070359
2013-10-24 13:08:00,ch07,1,shade,high,Oct,ambient,shade-high,1-ch07-shade-high,H4,40,13924.5,21,0,13.3691651,0.17552505,234.6217704,2.905365082,1.734170068,24.25906181,6,1.420000017,1,2.840000033,20.39630699,24.25906181,18.68042564,400.2802429,371.3871155,7.232999802,12.96773624,30.33114624,54.37941742,300.0335693,1398.960327,291.014679,100.8448944,1.147384644,0.167650849,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500055949,0.002905365,297.4090618,293.546307,223.8336473,0.625737,3.04190006,30.16414542,17.19640918,22.3276844,2.707002039,0.165308241,1.307729992,1.399272047,0.104189432,23.66040767,0.631744508,45.12549921,365.0320547,14.34610474,12.59191576,403.1965636,376.2664394,0.151540267,19.29855682,5.473820044,0.158805742,1.618621864
2014-02-25 09:37:00,ch07,4,shade,low,Feb,ambient,shade-low,4-ch07-shade-low,H4,54,4658.166667,21,0,11.21152559,0.117611942,231.5793262,1.140942272,1.004189738,20.88135973,6,1.420000017,1,2.840000033,19.9646314,20.88135973,19.17856789,420.0001221,394.5438131,12.08186595,14.5362285,52.30853144,62.93471019,274.8633321,350.4562378,66.31484731,101.3744812,-2.212429762,0.217346191,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.458105554,0.001140942,294.0313597,293.1146314,56.0729968,-0.050482957,2.47779236,24.44197328,9.905744781,20.42299557,2.408790788,0.112934923,1.473602622,0.935188166,0.070990137,23.47623392,0.586954685,60.310505,389.2143908,16.79806776,12.00513497,425.1365651,400.3635897,0.127680509,18.21801006,5.080285354,0.19116792,1.524283065
2014-04-21 13:21:00,ch07,6,sun,high,Apr,ambient,sun-high,6-ch07-sun-high,H3,246,16407.9,21,0,9.471766755,0.059069533,130.306428,0.919893684,1.574953195,24.88117561,6,1.420000017,1,2.840000033,23.00475006,24.88117561,22.11118965,419.6121338,398.1375061,13.62109623,15.59774036,48.98962173,56.09869461,274.8735413,1549.488281,1252.038086,101.4424454,-3.317360401,-0.013510466,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.458122569,0.000919894,298.0311756,296.1547501,247.9181195,2.205660612,3.15722612,31.12332422,15.52558386,23.94296284,2.984736436,0.057865963,1.582272925,1.40246351,0.036272469,13.21860279,0.327289966,49.96360473,393.6350818,19.20789835,8.856387402,425.4066385,404.445949,0.208445887,12.29316066,2.642114731,0.111146982,1.54016791
2013-10-24 13:07:00,ch07,1,shade,high,Oct,ambient,shade-high,1-ch07-shade-high,H4,39,13844,21,0,13.33945497,0.173201817,233.1224958,2.92228248,1.766038191,24.44463539,6,1.420000017,1,2.840000033,20.83525848,24.44463539,19.1777668,400.2149658,371.3696289,7.220691681,12.98853111,29.47228241,53.01454163,300.0422974,1399.522339,293.0397949,100.8481979,1.147384644,0.167650849,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500070496,0.002922282,297.5946354,293.9852585,223.9235692,0.649689316,3.075908148,30.5003779,17.51184679,22.63994694,2.758855408,0.163246006,1.309869957,1.448985452,0.10287883,23.5099836,0.627737105,44.68224713,365.0286909,14.3692676,14.04320366,403.125813,376.2566501,0.19797619,19.21565426,4.183065689,0.158032952,1.619739593
2013-10-25 11:39:00,ch08,1,sun,high,Oct,elevated,sun-high,1-ch08-sun-high,H4,30,9268,21,0,11.69652721,0.084265003,141.4068362,1.231141916,1.498804864,23.48514938,6,1.420000017,1,2.840000033,19.7186203,23.48514938,18.00697708,399.6438904,375.3327637,11.37406349,13.801754,50.20256042,60.91783905,300.0753174,1098.787109,11.59131241,101.7832031,0.396835685,0.157350034,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500125529,0.001231142,296.6351494,292.8686203,175.8059336,0.949096124,2.903591595,28.52721771,14.72546371,21.60188484,2.58976046,0.081836841,1.404786731,1.184973729,0.051360776,14.39284073,0.376750579,48.78449508,369.7727948,17.22108974,6.562717204,404.2417619,380.5855113,0.128908509,13.36564063,5.547328473,0.094147599,1.614802746
2013-10-25 11:40:00,ch08,1,sun,high,Oct,elevated,sun-high,1-ch08-sun-high,H4,31,9348.5,21,0,11.80148238,0.085119,141.2567939,1.255241176,1.512810058,23.62963867,6,1.420000017,1,2.840000033,19.76020813,23.62963867,18.01024628,399.572876,375.0319824,11.43996048,13.91514778,50.35793304,61.25354385,300.0437927,1100.454346,11.49591351,101.7723999,0.396835685,0.157350034,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500072988,0.001255241,296.7796387,292.9102081,176.0726914,0.925503632,2.928988042,28.7797875,14.86463972,21.6949234,2.60453653,0.082642094,1.416177985,1.188358545,0.051868275,14.37604292,0.37665266,48.7595327,369.4221229,17.02958052,8.055435832,404.1968722,380.3242506,0.16899506,13.36027163,4.272228488,0.093261544,1.615469574
2013-12-11 14:12:00,ch08,2,sun,high,Dec,elevated,sun-high,2-ch08-sun-high,H2,2,1555,21,0,11.97780529,0.116840015,190.8945712,3.315405545,2.835051237,34.49608231,6,1.420000017,1,2.840000033,30.40586472,34.49608231,28.29954338,400.4153748,373.9703369,20.10868645,26.56571388,46.13036728,60.94311905,299.8899536,1601.021484,8.096329689,100.0386887,-7.752913475,-0.392651141,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.499816589,0.003315406,307.6460823,303.5558647,256.1634318,0.697340555,5.492650417,54.90526206,28.33954818,32.45097351,4.89833162,0.112223062,2.65759918,2.24073244,0.070540103,19.09684258,0.510453778,48.31897857,368.2766619,17.49170354,7.585321574,408.6324363,384.1762533,0.099865624,16.82689915,7.604714959,0.167082211,1.64990587
2014-02-26 09:07:00,ch08,4,sun,high,Feb,elevated,sun-high,4-ch08-sun-high,R1,26,2755.5,21,0,12.75122138,0.10172845,181.9160726,1.282318221,1.28586586,23.87899653,6,1.420000017,1,2.840000033,20.91917419,23.87899653,20.14136442,421.1872558,394.6138814,14.21079222,16.73810196,57.68425242,67.94305928,299.3351034,1700.152588,303.8662313,100.8124313,-4.893829823,0.258906573,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.498891839,0.001282318,297.0289965,294.0691742,272.024408,2.165936982,2.973274605,29.49313466,12.7550327,22.39908536,2.718783355,0.098210521,1.687408744,1.031374611,0.061688234,18.33940137,0.460997571,57.26009925,388.5525615,16.43431704,10.21099537,427.2589439,401.3314074,0.184288343,15.29113861,4.039906257,0.125962378,1.527331837
2013-10-25 10:51:00,ch08,1,shade,low,Oct,elevated,shade-low,1-ch08-shade-low,H4,21,6381.5,21,0,9.541626282,0.078212467,176.4868369,0.755444048,0.991320448,21.03305626,6,1.420000017,1,2.840000033,20.08492279,21.03305626,19.38227654,400.3997192,380.6905212,13.32480049,14.81714535,57.55171204,63.99736023,299.2272949,300.0626526,128.5380096,101.8877945,0.057236075,0.078670949,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.498712158,0.000755444,294.1830563,293.2349228,48.01002334,0.051728371,2.501006708,24.54667627,9.729530927,20.55898952,2.429085303,0.076116256,1.50968626,0.919399043,0.047756653,17.98185457,0.463596615,60.65100696,376.1548891,20.99592337,10.46284511,405.8070167,386.4161048,0.140389754,15.44873808,4.096242672,0.151314322,1.598500572
2013-10-25 10:52:00,ch08,1,shade,low,Oct,elevated,shade-low,1-ch08-shade-low,H4,22,6462,21,0,9.595788845,0.079447317,178.292133,0.760852219,0.983203016,21.06221581,6,1.420000017,1,2.840000033,20.08803368,21.06221581,19.3714447,400.379364,380.5560913,13.43828106,14.94123745,58.02907562,64.51912689,299.203949,300.0888977,136.0753937,101.8849869,0.057236075,0.078670949,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.498673248,0.000760852,294.2122158,293.2380337,48.01422256,0.04552764,2.505490797,24.59136399,9.650126538,20.57512474,2.431503088,0.077285306,1.522287781,0.909215307,0.048493016,18.16529163,0.468504216,61.05618812,375.9947129,20.78652698,12.45863618,405.8330628,386.3283144,0.233441463,15.56016662,2.477588783,0.152483666,1.598376547
2013-10-25 11:37:00,ch08,1,sun,high,Oct,elevated,sun-high,1-ch08-sun-high,H4,29,9187.5,21,0,11.55410596,0.083358639,142.118802,1.202671549,1.479888956,23.30508232,6,1.420000017,1,2.840000033,19.77352715,23.30508232,18.11328316,399.6003113,375.5895691,11.30732822,13.67967892,49.73686981,60.17198563,300.0111389,1099.787476,12.6889677,101.7803497,0.396835685,0.157350034,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.500018565,0.001202672,296.4550823,292.9235271,175.9659922,0.99722336,2.872211461,28.21970516,14.54002624,21.53930473,2.57986303,0.080981694,1.392322504,1.187540525,0.050821877,14.46490137,0.378388576,48.87374848,370.0973005,17.5778411,7.276161612,404.1703987,380.7987741,0.141729413,13.40822247,4.982303347,0.095880298,1.614474365
2014-02-26 10:03:00,ch08,4,shade,high,Feb,elevated,shade-high,4-ch08-shade-high,R1,66,6108.5,21,0,14.75750088,0.148940449,216.695817,2.018217598,1.404497287,24.39658673,6,1.420000017,1,2.840000033,22.11618105,24.39658673,21.25399907,420.382782,389.2104695,12.50524171,16.48614756,47.20655696,62.23126602,299.1698202,1700.050293,181.9590454,100.8484319,-6.069336414,0.327553004,0.444444458,-0.219565243,2.737391472,1,0,0.159999996,111115,0.498616367,0.002018218,297.5465867,295.266181,272.0080408,1.866518026,3.067099429,30.4129602,13.92681264,23.2563839,2.864011412,0.14151866,1.662602142,1.20140927,0.089087307,21.8534344,0.556752708,55.44548036,382.1954604,13.69024759,11.43813732,425.7063427,395.7346087,0.181462575,17.41930234,4.777483685,0.1368279,1.533149011
2014-02-26 10:05:00,ch08,4,shade,high,Feb,elevated,shade-high,4-ch08-shade-high,R1,74,6232.5,21,0,15.2518051,0.150343008,212.0926426,1.956295769,1.349704051,24.0922451,6,1.420000017,1,2.840000033,20.90652275,24.0922451,20.11992582,420.3976847,388.2991435,12.62231668,16.47952334,51.29392624,66.96858724,299.2927246,1700.466838,183.3364309,100.8469111,-6.069336414,0.327553004,0.888888896,-0.219565243,2.737391472,1,0,0.159999996,111115,0.498821208,0.001956296,297.2422451,294.0565227,272.0746879,1.783110047,3.011613075,29.8632158,13.38369246,22.49938393,2.735410028,0.142784301,1.661909024,1.073501004,0.089889843,21.38888782,0.546209435,56.42704378,381.0491658,13.57148836,8.867397411,425.7719126,394.8053474,0.134248587,17.12731456,6.6707536,0.129039085,1.531710024
2014-02-26 10:07:00,ch08,4,shade,high,Feb,elevated,shade-high,4-ch08-shade-high,R1,82,6356.5,21,0,15.40810198,0.155112514,215.3544106,1.957332422,1.311037501,23.94153595,6,1.420000017,1,2.840000033,20.94062996,23.94153595,20.33005206,420.5012512,388.1005046,12.73686886,16.59434191,51.64921443,67.29163106,299.3957621,1700.644979,179.3067322,100.8437271,-6.069336414,0.327553004,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.498992937,0.001957332,297.0915359,294.09063,272.1031905,1.807923833,2.984472786,29.59502658,13.00068466,22.44108295,2.725733231,0.147079441,1.673435285,1.052297946,0.092614127,21.71714135,0.554893423,57.36168246,380.7762308,13.37677639,12.91956923,425.9262176,394.6494525,0.263314783,17.30887418,3.433651051,0.130079709,1.530359127
